Type,SKU,Grouped products,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Meta: qty_required,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
simple,6E0-24110-01-4D,,FUEL TANK COMP.,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24610-02-00,,CAP ASSY.,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,7320.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24181-00-00,,"DAMPER, LOCATING 1",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,555.00,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E3-24641-00-00,,"GASKET, CAP 1",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1935.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,90467-08004-00,,CLIP,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1048.50,6,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24500-10-00,,FUEL COCK ASSY. 1,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,7815.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24591-10-00,,"EMBLEM, FUEL COCK",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,577.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24335-00-00,,"PIPE, SUCTION 1",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,4297.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24311-00-00,,"PIPE, FUEL 1",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2107.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,90465-13M11-00,,CLAMP,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1048.50,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,90170-16M35-00,,NUT,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,4282.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6J1-24524-00-00,,"LEVER, COCK",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1455.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,90159-04M24-00,,"SCREW, WITH WASHER",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,448.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,90445-09M27-00,,HOSE (L125),1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,435.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,90465-08M62-00,,CLAMP,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1702.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,646-24251-02-00,,STRAINER 1,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2565.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,90445-09057-00,,HOSE (L45),1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,435.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6G1-24304-02-00,,FUEL PIPE JOINT COMP. 1,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,3810.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24312-00-00,,PIPE 2,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,870.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,90464-09M21-00,,CLAMP,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,532.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-82550-01-00,,ENGINE STOP SWITCH ASSY.,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,4200.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ07.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
grouped,5MSHZ2,"6F5-14392-00-00, 6E0-24411-00-00, 6E0-13610-00-00, 6E0-14346-00-00, 647-14386-00-00, 97890-05006-00, 6E0-14418-00-00, 97880-05025-00, 97890-04007-00, 6E0-24435-00-00, 6E0-24412-00-00, 90202-12M16-00, 661-41262-02-00, 647-14323-00-00, 6E0-14227-00-00, 6E0-14384-00-00, 6E0-13621-A2-00, 97980-04120-00, 6E0-24434-00-00, 6E0-W0004-00-00, 95895-06016-00, 92990-05600-00, 97780-40720-00, 6E0-41271-00-00, 97980-04116-00, 648-14342-26-00, 90116-06M08-00, 6E7-14385-01-00, 6E0-24423-00-00, 6E0-14417-00-00, 6E0-14157-00-00, 6E0-24413-00-00, 648-14343-40-00, 6E0-14159-00-00, 95627-06325-00, 664-14321-01-00, 92995-06600-00, 6E3-14301-05-00, 646-14198-01-00, 6E0-41256-00-00, 647-14326-00-00, 6E0-41272-00-00, 95380-06700-00, 646-14212-01-00, 6E0-14381-02-00, 6E0-14198-A0-00, 6E3-14341-02-00, 6E0-24471-00-00",CARBURETOR,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,,,"OEM Parts, PWC Parts & Supplies, PWC Parts & Supplies > Outboard Motors ",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images_small/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-13610-00-00,,REED VALVE ASSY.,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,6615.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-W0004-00-00,,REED SET,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,3795.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-13621-A2-00,,"GASKET, VALVE SEAT",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,592.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,95895-06016-00,,"BOLT, FLANGE",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,112.50,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E3-14301-05-00,,CARBURETOR ASSY. 1,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,23167.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-14381-02-00,,"BODY, FLOAT CHAMBER",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,3952.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-14384-00-00,,"GASKET, FLOAT CHAMBER",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1102.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,97980-04116-00,,"SCREW, WITH WASHER",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1048.50,4,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,97890-05006-00,,"SCREW, PAN HEAD",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1048.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,646-14198-01-00,,GASKET,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,390.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E7-14385-01-00,,FLOAT,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,4402.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,647-14386-00-00,,"PIN, FLOAT",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,255.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E3-14341-02-00,,"NOZZLE, MAIN",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2737.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,648-14343-40-00,,"JET, MAIN ( 80)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,945.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6F5-14392-00-00,,"VALVE, NEEDLE",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2362.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-14157-00-00,,"COVER, PLATE",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1162.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-14227-00-00,,GASKET,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2925.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,97890-04007-00,,"SCREW, PAN HEAD",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,420.00,4,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,647-14323-00-00,,"SCREW, AIR ADJ.",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,570.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,646-14212-01-00,,"SPRING, PILOT ADJ.",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,847.50,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,664-14321-01-00,,"SCREW, THROTTLE",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,945.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,648-14342-26-00,,"JET, PILOT ( #52)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,787.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,647-14326-00-00,,"SCREW, GUIDE",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,352.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,97980-04120-00,,"SCREW, WITH WASHER",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,4,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24413-00-00,,COVER 2,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1950.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24471-00-00,,DIAPHRAGM,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2550.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24435-00-00,,"GASKET, BODY 2",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,945.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
simple,6E0-24412-00-00,,BODY 1,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2865.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y015MSHZ03.gif,,,,,,,,0,Year Model, 2001,1,1,Model OEM,5MSHZ,1,1,Brands OEM,Yamaha,1,1
