Type,SKU,Grouped products,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Meta: qty_required,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
simple,6G8-14827-00-00,,FILTER,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1695.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6A4-14344-30-00,,"JET, STARTER (#60)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2767.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,5Y1-14397-00-00,,O-RING,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1048.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14383-00-00,,"SCREW, DRAIN",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,3750.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,90116-06M26-00,,"BOLT, STUD",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14368-02-00,,DIAPHRAGM ASSEMBLY,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,8565.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14275-01-00,,SPRING,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2565.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,97890-05006-00,,"SCREW, PAN HEAD",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1048.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,646-14198-01-00,,GASKET,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,390.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14349-00-00,,PIPE,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,885.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14217-00-00,,"VALVE, CHOKE",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1935.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14293-03-00,,COVER 1,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,98580-04010-00,,"SCREW, PAN HEAD",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1048.50,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,92990-04100-00,,"WASHER, SPRING",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,120.00,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14379-00-00,,"ROD, STARTER",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2032.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,98813-03100-00,,NUT,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14229-00-00,,"SHAFT, CHOKE",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,10222.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14286-01-00,,SPRING,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,2565.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-14357-00-00,,"WASHER, PLAIN",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1582.50,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,389-14137-00-00,,CLIP,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,435.00,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,5H0-14397-00-00,,O-RING,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,823.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-1432A-00-00,,PLUG,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,180.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY05.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
grouped,T9_9EXRY-(6G8)2,"6G8-41238-01-00, 95380-06600-00, 682-44121-01-00, 6G8-44111-00-00, 97013-06014-00, 92990-06600-00, 91490-25020-00, 90201-06M94-00, 97013-06030-00, 97013-06016-00, 90170-06015-00, 6G8-26364-00-00, 97095-06016-00, 90386-12069-00, 6G8-44124-11-00, 6G8-42129-00-00, 6G8-41661-00-98, 6G8-44123-00-00, 6G8-41241-01-00, 682-44116-01-00, 6G8-41663-00-00, 6G8-41654-00-00, 92990-05600-00, 91790-05020-00, 92990-05200-00, 6G8-44143-10-00, 6G8-41212-11-00, 90445-24M00-00, 6G8-14493-00-00, 90387-06M58-00, 91490-16010-00, 92995-06600-00, 6G8-26363-00-00, 6G8-41662-00-98, 90386-05M54-00, 92903-06600-00, 6G8-48311-02-00, 95380-04600-00, 6G8-48321-01-00, 90159-05M06-00, 6G8-41242-01-00, 6G8-44159-00-00, 95380-06700-00, 6G8-41237-01-00, 97095-06014-00, 90206-12052-00, 6G8-44125-00-00, 6G8-41212-00-00, 682-44132-00-00, 6G8-44121-00-98",CONTROL,1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,,,"OEM Parts, PWC Parts & Supplies, PWC Parts & Supplies > Outboard Motors ",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images_small/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-44121-00-98,,"LEVER, SHIFT ROD (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,5707.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-42129-00-00,,"BUSHING, RUBBER (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1455.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-44123-00-00,,"ARM, SHIFT ROD (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,0.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,91490-16010-00,,"PIN, COTTER (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,352.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,92990-05200-00,,"WASHER, PLAIN (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,667.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,90386-12069-00,,"BUSH (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1387.50,2,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,90206-12052-00,,"WASHER, WAVE (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,525.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,97013-06016-00,,"BOLT (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,352.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,92903-06600-00,,"WASHER, PLATE (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,375.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,90201-06M94-00,,"WASHER, PLATE (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,705.00,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,90386-05M54-00,,"BUSH (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,1147.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
simple,6G8-48311-02-00,,"CABLE (MH, EH)",1,0,hidden,,,,,taxable,,1,,,0,0,,,,,1,,,18022.50,1,"OEM Parts, PWC Parts & Supplies",,,https://images.imagessite.com/OEM_IMAGES/yamaha_ob_images/Y00T9_9ELHY16.gif,,,,,,,,0,Year Model, 2000,1,1,Model OEM,T9_9EXRY-(6G8),1,1,Brands OEM,Yamaha,1,1
